name,version,license,homepage
"mdast-util-to-hast","13.2.1","MIT","https://github.com/syntax-tree/mdast-util-to-hast#readme"
"mdast-util-to-markdown","2.1.2","MIT","https://github.com/syntax-tree/mdast-util-to-markdown#readme"
"mdast-util-to-string","4.0.0","MIT","https://github.com/syntax-tree/mdast-util-to-string#readme"
"media-typer","0.3.0 / 1.1.1","MIT","https://github.com/jshttp/media-typer#readme"
"memorystream","0.3.1","MIT","https://github.com/JSBizon/node-memorystream"
"merge-descriptors","1.0.3","MIT","https://github.com/sindresorhus/merge-descriptors#readme"
"merge-refs","2.0.0","MIT","https://github.com/wojtekmaj/merge-refs#readme"
"merge-stream","2.0.0","MIT","https://github.com/grncdr/merge-stream#readme"
"merge2","1.4.1","MIT","https://github.com/teambition/merge2"
"methods","1.1.2","MIT","https://github.com/jshttp/methods#readme"
"micromark","4.0.2","MIT","https://github.com/micromark/micromark/tree/main#readme"
"micromark-core-commonmark","2.0.3","MIT","https://github.com/micromark/micromark/tree/main#readme"
"micromark-extension-gfm","3.0.0","MIT","https://github.com/micromark/micromark-extension-gfm#readme"
"micromark-extension-gfm-autolink-literal","2.1.0","MIT","https://github.com/micromark/micromark-extension-gfm-autolink-literal#readme"
"micromark-extension-gfm-footnote","2.1.0","MIT","https://github.com/micromark/micromark-extension-gfm-footnote#readme"
"micromark-extension-gfm-strikethrough","2.1.0","MIT","https://github.com/micromark/micromark-extension-gfm-strikethrough#readme"
"micromark-extension-gfm-table","2.1.1","MIT","https://github.com/micromark/micromark-extension-gfm-table#readme"
"micromark-extension-gfm-tagfilter","2.0.0","MIT","https://github.com/micromark/micromark-extension-gfm-tagfilter#readme"
"micromark-extension-gfm-task-list-item","2.1.0","MIT","https://github.com/micromark/micromark-extension-gfm-task-list-item#readme"
"micromark-extension-math","3.1.0","MIT","https://github.com/micromark/micromark-extension-math#readme"
"micromark-extension-mdx-expression","3.0.1","MIT","https://github.com/micromark/micromark-extension-mdx-expression/tree/main#readme"
"micromark-extension-mdx-jsx","3.0.2","MIT","https://github.com/micromark/micromark-extension-mdx-jsx#readme"
"micromark-extension-mdx-md","2.0.0","MIT","https://github.com/micromark/micromark-extension-mdx-md#readme"
"micromark-extension-mdxjs","3.0.0","MIT","https://github.com/micromark/micromark-extension-mdxjs#readme"
"micromark-extension-mdxjs-esm","3.0.0","MIT","https://github.com/micromark/micromark-extension-mdxjs-esm#readme"
"micromark-factory-destination","2.0.1","MIT","https://github.com/micromark/micromark/tree/main#readme"
"micromark-factory-label","2.0.1","MIT","https://github.com/micromark/micromark/tree/main#readme"
"micromark-factory-mdx-expression","2.0.3","MIT","https://github.com/micromark/micromark-extension-mdx-expression/tree/main#readme"
"micromark-factory-space","2.0.1","MIT","https://github.com/micromark/micromark/tree/main#readme"
"micromark-factory-title","2.0.1","MIT","https://github.com/micromark/micromark/tree/main#readme"
"micromark-factory-whitespace","2.0.1","MIT","https://github.com/micromark/micromark/tree/main#readme"
"micromark-util-character","2.1.1","MIT","https://github.com/micromark/micromark/tree/main#readme"
"micromark-util-chunked","2.0.1","MIT","https://github.com/micromark/micromark/tree/main#readme"
"micromark-util-classify-character","2.0.1","MIT","https://github.com/micromark/micromark/tree/main#readme"
"micromark-util-combine-extensions","2.0.1","MIT","https://github.com/micromark/micromark/tree/main#readme"
"micromark-util-decode-numeric-character-reference","2.0.2","MIT","https://github.com/micromark/micromark/tree/main#readme"
"micromark-util-decode-string","2.0.1","MIT","https://github.com/micromark/micromark/tree/main#readme"
"micromark-util-encode","2.0.1","MIT","https://github.com/micromark/micromark/tree/main#readme"
"micromark-util-events-to-acorn","2.0.3","MIT","https://github.com/micromark/micromark-extension-mdx-expression/tree/main#readme"
"micromark-util-html-tag-name","2.0.1","MIT","https://github.com/micromark/micromark/tree/main#readme"
"micromark-util-normalize-identifier","2.0.1","MIT","https://github.com/micromark/micromark/tree/main#readme"
"micromark-util-resolve-all","2.0.1","MIT","https://github.com/micromark/micromark/tree/main#readme"
"micromark-util-sanitize-uri","2.0.1","MIT","https://github.com/micromark/micromark/tree/main#readme"
"micromark-util-subtokenize","2.1.0","MIT","https://github.com/micromark/micromark/tree/main#readme"
"micromark-util-symbol","2.0.1","MIT","https://github.com/micromark/micromark/tree/main#readme"
"micromark-util-types","2.0.2","MIT","https://github.com/micromark/micromark/tree/main#readme"
"micromatch","4.0.8","MIT","https://github.com/micromatch/micromatch"
"mime","1.6.0","MIT","https://github.com/broofa/node-mime#readme"
"mime-db","1.52.0 / 1.54.0","MIT","https://github.com/jshttp/mime-db#readme"
"mime-types","2.1.35 / 3.0.2","MIT","https://github.com/jshttp/mime-types#readme"
"mimic-response","2.1.0","MIT","https://github.com/sindresorhus/mimic-response#readme"
"minimatch","9.0.5","ISC","https://github.com/isaacs/minimatch#readme"
"minimatch","10.2.6","BlueOak-1.0.0","https://github.com/isaacs/minimatch#readme"
"minimizer-webpack-plugin","5.10.0","MIT","https://github.com/webpack/minimizer-webpack-plugin"
"minipass","7.1.2","ISC","https://github.com/isaacs/minipass#readme"
"minizlib","3.1.0","MIT","https://github.com/isaacs/minizlib#readme"
"ml-array-max","2.0.0","MIT","https://github.com/mljs/array/tree/master/packages/array-max#readme"
"ml-array-min","2.0.0","MIT","https://github.com/mljs/array/tree/master/packages/array-min#readme"
"ml-array-rescale","2.0.0","MIT","https://github.com/mljs/array/tree/master/packages/array-rescale#readme"
"ml-matrix","6.12.2","MIT","https://github.com/mljs/matrix"
"ms","2.0.0 / 2.1.3","MIT","https://github.com/vercel/ms#readme"
"multer","2.3.0","MIT","https://github.com/expressjs/multer#readme"
"nan","2.27.0","MIT","https://github.com/nodejs/nan#readme"
"nanoid","3.3.18","MIT","https://github.com/ai/nanoid#readme"
"natural-compare","1.4.0","MIT","https://github.com/litejs/natural-compare-lite#readme"
"negotiator","0.6.3","MIT","https://github.com/jshttp/negotiator#readme"
"neo-async","2.6.2","MIT","https://github.com/suguru03/neo-async"
"nice-try","1.0.5","MIT","https://github.com/electerious/nice-try"
"node-domexception","1.0.0","MIT","https://github.com/jimmywarting/node-domexception#readme"
"node-fetch","2.6.13 / 2.7.0 / 3.3.2","MIT","https://github.com/node-fetch/node-fetch"
"node-fetch-native","1.6.7","MIT","https://github.com/unjs/node-fetch-native#readme"
"node-releases","2.0.54","MIT","https://github.com/chicoxyzzy/node-releases#readme"
"nodemailer","10.0.1","MIT-0","https://nodemailer.com/"
"nopt","5.0.0","ISC","https://github.com/npm/nopt#readme"
"normalize-package-data","2.5.0","BSD-2-Clause","https://github.com/npm/normalize-package-data#readme"
"npm-run-all","4.1.5","MIT","https://github.com/mysticatea/npm-run-all"
"npmlog","5.0.1","ISC","https://github.com/npm/npmlog#readme"
"nypm","0.6.4","MIT","https://github.com/unjs/nypm#readme"
"object-assign","4.1.1","MIT","https://github.com/sindresorhus/object-assign#readme"
"object-hash","3.0.0","MIT","https://github.com/puleos/object-hash"
"object-inspect","1.13.4","MIT","https://github.com/inspect-js/object-inspect"
"object-keys","1.1.1","MIT","https://github.com/ljharb/object-keys#readme"
"object.assign","4.1.7","MIT","https://github.com/ljharb/object.assign#readme"
"ohash","2.0.11","MIT","https://github.com/unjs/ohash#readme"
"on-finished","2.4.1","MIT","https://github.com/jshttp/on-finished#readme"
"once","1.4.0","ISC","https://github.com/isaacs/once#readme"
"option","0.2.4","BSD-2-Clause","https://github.com/mwilliamson/node-options#readme"
"optionator","0.9.4","MIT","https://github.com/gkz/optionator"
"orderedmap","2.1.1","MIT","https://github.com/marijnh/orderedmap#readme"
"otplib","12.0.1","MIT","https://yeojz.otplib.dev"
"own-keys","1.0.1","MIT","https://github.com/ljharb/own-keys#readme"
"p-limit","2.3.0 / 3.1.0","MIT","https://github.com/sindresorhus/p-limit#readme"
"p-locate","4.1.0 / 5.0.0","MIT","https://github.com/sindresorhus/p-locate#readme"
"p-try","2.2.0","MIT","https://github.com/sindresorhus/p-try#readme"
"pako","1.0.11","(MIT AND Zlib)","https://github.com/nodeca/pako"
"parent-module","1.0.1","MIT","https://github.com/sindresorhus/parent-module#readme"
"parse-entities","4.0.2","MIT","https://github.com/wooorm/parse-entities#readme"
"parse-json","4.0.0","MIT","https://github.com/sindresorhus/parse-json#readme"
"parse5","7.3.0","MIT","https://parse5.js.org"
"parseurl","1.3.3","MIT","https://github.com/pillarjs/parseurl#readme"
"passport","0.7.0","MIT","https://www.passportjs.org/"
"passport-jwt","4.0.1","MIT","https://github.com/mikenicholson/passport-jwt"
"passport-strategy","1.0.0","MIT","https://github.com/jaredhanson/passport-strategy#readme"
"path-exists","4.0.0","MIT","https://github.com/sindresorhus/path-exists#readme"
"path-expression-matcher","1.6.2","MIT","https://github.com/NaturalIntelligence/path-expression-matcher#readme"
"path-is-absolute","1.0.1","MIT","https://github.com/sindresorhus/path-is-absolute#readme"
"path-key","2.0.1 / 3.1.1","MIT","https://github.com/sindresorhus/path-key#readme"
"path-parse","1.0.7","MIT","https://github.com/jbgutierrez/path-parse#readme"
"path-to-regexp","3.3.0","MIT","https://github.com/pillarjs/path-to-regexp#readme"
"path-type","3.0.0 / 4.0.0","MIT","https://github.com/sindresorhus/path-type#readme"
"pathe","2.0.3","MIT","https://github.com/unjs/pathe#readme"
"pause","0.0.1","Unknown",""
"pdf-img-convert","2.0.0","MIT","https://github.com/ol-th/pdf-img-convert.js#readme"
"pdf-parse","2.4.5","Apache-2.0","https://mehmet-kozan.github.io/pdf-parse/"
"pdfjs-dist","4.10.38 / 5.4.296","Apache-2.0","https://mozilla.github.io/pdf.js/"
"perfect-debounce","1.0.0","MIT","https://github.com/unjs/perfect-debounce#readme"
"picocolors","1.1.1","ISC","https://github.com/alexeyraspopov/picocolors#readme"
"picomatch","4.0.7","MIT","https://github.com/micromatch/picomatch"
"pidtree","0.3.1","MIT","http://github.com/simonepri/pidtree#readme"
"pify","3.0.0","MIT","https://github.com/sindresorhus/pify#readme"
"pkg-types","2.3.0","MIT","https://github.com/unjs/pkg-types#readme"
"pngjs","5.0.0","MIT","https://github.com/lukeapage/pngjs"
"possible-typed-array-names","1.1.0","MIT","https://github.com/ljharb/possible-typed-array-names#readme"
"postcss","8.5.28","MIT","https://postcss.org/"
"postcss-value-parser","4.2.0","MIT","https://github.com/TrySound/postcss-value-parser"
"prelude-ls","1.2.1","MIT","http://preludels.com"
"prisma","6.19.2","Apache-2.0","https://www.prisma.io"
"process-nextick-args","2.0.1","MIT","https://github.com/calvinmetcalf/process-nextick-args"
"property-information","7.1.0","MIT","https://github.com/wooorm/property-information#readme"
"prosemirror-changeset","2.4.2","MIT",""
"prosemirror-commands","1.7.1","MIT","https://github.com/prosemirror/prosemirror-commands#readme"
"prosemirror-dropcursor","1.8.2","MIT","https://github.com/prosemirror/prosemirror-dropcursor#readme"
"prosemirror-gapcursor","1.4.1","MIT","https://github.com/prosemirror/prosemirror-gapcursor#readme"
"prosemirror-history","1.5.0","MIT","https://github.com/prosemirror/prosemirror-history#readme"
"prosemirror-inputrules","1.5.1","MIT","https://github.com/prosemirror/prosemirror-inputrules#readme"
"prosemirror-keymap","1.2.3","MIT","https://github.com/prosemirror/prosemirror-keymap#readme"
"prosemirror-model","1.25.11","MIT",""
"prosemirror-schema-list","1.5.1","MIT","https://github.com/prosemirror/prosemirror-schema-list#readme"
"prosemirror-state","1.4.4","MIT","https://github.com/prosemirror/prosemirror-state#readme"
"prosemirror-tables","1.8.5","MIT","https://github.com/ProseMirror/prosemirror-tables#readme"
"prosemirror-transform","1.12.1","MIT",""
"prosemirror-view","1.42.3","MIT",""
"proxy-addr","2.0.7","MIT","https://github.com/jshttp/proxy-addr#readme"
"pure-rand","6.1.0","MIT","https://github.com/dubzzz/pure-rand#readme"
"pyodide","314.0.3","MPL-2.0","https://github.com/pyodide/pyodide"
"qrcode","1.5.4","MIT","http://github.com/soldair/node-qrcode"
"qs","6.16.0","BSD-3-Clause","https://github.com/ljharb/qs"
"queue-microtask","1.2.3","MIT","https://github.com/feross/queue-microtask"
"range-parser","1.2.1","MIT","https://github.com/jshttp/range-parser#readme"
"raw-body","3.0.2","MIT","https://github.com/stream-utils/raw-body#readme"
"rc9","2.1.2","MIT","https://github.com/unjs/rc9#readme"
"react","18.3.1","MIT","https://reactjs.org/"
"react-dom","18.3.1","MIT","https://reactjs.org/"
"react-markdown","10.1.0","MIT","https://github.com/remarkjs/react-markdown#readme"
"react-pdf","10.4.1","MIT","https://github.com/wojtekmaj/react-pdf#readme"
"react-router","6.30.3","MIT","https://github.com/remix-run/react-router#readme"
"react-router-dom","6.30.3","MIT","https://github.com/remix-run/react-router#readme"
"read-pkg","3.0.0","MIT","https://github.com/sindresorhus/read-pkg#readme"
"readable-stream","2.3.8 / 3.6.2","MIT","https://github.com/nodejs/readable-stream#readme"
"readdirp","4.1.2","MIT","https://github.com/paulmillr/readdirp"
"recma-build-jsx","1.0.0","MIT","https://github.com/mdx-js/recma"
"recma-jsx","1.0.1","MIT","https://github.com/mdx-js/recma"
"recma-parse","1.0.0","MIT","https://github.com/mdx-js/recma"
"recma-stringify","1.0.0","MIT","https://github.com/mdx-js/recma"
"redis-errors","1.2.0","MIT","https://github.com/NodeRedis/redis-errors#readme"
"redis-parser","3.0.0","MIT","https://github.com/NodeRedis/node-redis-parser#readme"
"reflect-metadata","0.2.2","Apache-2.0","http://rbuckton.github.io/reflect-metadata"
"reflect.getprototypeof","1.0.10","MIT","https://github.com/es-shims/Reflect.getPrototypeOf"
"regenerator-runtime","0.13.11","MIT","https://github.com/facebook/regenerator/tree/main#readme"
"regexp.prototype.flags","1.5.4","MIT","https://github.com/es-shims/RegExp.prototype.flags#readme"
"rehype-highlight","7.0.2","MIT","https://github.com/rehypejs/rehype-highlight#readme"
"rehype-katex","7.0.1","MIT","https://github.com/remarkjs/remark-math/tree/main#readme"
"rehype-recma","1.0.0","MIT","https://github.com/mdx-js/recma"
"rehype-sanitize","6.0.0","MIT","https://github.com/rehypejs/rehype-sanitize#readme"
"remark-gfm","4.0.1","MIT","https://github.com/remarkjs/remark-gfm#readme"
"remark-math","6.0.0","MIT","https://github.com/remarkjs/remark-math/tree/main#readme"
"remark-mdx","3.1.1","MIT","https://mdxjs.com"
"remark-parse","11.0.0","MIT","https://remark.js.org"
"remark-rehype","11.1.2","MIT","https://github.com/remarkjs/remark-rehype#readme"
"remark-stringify","11.0.0","MIT","https://remark.js.org"
"require-directory","2.1.1","MIT","https://github.com/troygoode/node-require-directory/"
"require-from-string","2.0.2","MIT","https://github.com/floatdrop/require-from-string#readme"
"require-main-filename","2.0.0","ISC","https://github.com/yargs/require-main-filename#readme"
"resolve","1.22.11","MIT","https://github.com/browserify/resolve#readme"
"resolve-from","4.0.0","MIT","https://github.com/sindresorhus/resolve-from#readme"
"reusify","1.1.0","MIT","https://github.com/mcollina/reusify#readme"
"rimraf","3.0.2","ISC","https://github.com/isaacs/rimraf#readme"
"rope-sequence","1.3.4","MIT","https://github.com/marijnh/rope-sequence#readme"
"run-parallel","1.2.0","MIT","https://github.com/feross/run-parallel"
"rxjs","7.8.2","Apache-2.0","https://rxjs.dev"
"safe-array-concat","1.1.4","MIT","https://github.com/ljharb/safe-array-concat#readme"
"safe-buffer","5.1.2 / 5.2.1","MIT","https://github.com/feross/safe-buffer"
"safe-push-apply","1.0.0","MIT","https://github.com/ljharb/safe-push-apply#readme"
"safe-regex-test","1.1.0","MIT","https://github.com/ljharb/safe-regex-test#readme"
"safer-buffer","2.1.2","MIT","https://github.com/ChALkeR/safer-buffer#readme"
"scheduler","0.23.2","MIT","https://reactjs.org/"
"schema-utils","3.3.0 / 4.3.3","MIT","https://github.com/webpack/schema-utils"
"seedrandom","3.0.5","MIT","http://davidbau.com/archives/2010/01/30/random_seeds_coded_hints_and_quintillions.html"
"semver","5.7.2 / 6.3.1 / 7.7.3","ISC","https://github.com/npm/node-semver#readme"
"send","0.19.2","MIT","https://github.com/pillarjs/send#readme"
"serve-static","1.16.3","MIT","https://github.com/expressjs/serve-static#readme"
"set-blocking","2.0.0","ISC","https://github.com/yargs/set-blocking#readme"
"set-function-length","1.2.2","MIT","https://github.com/ljharb/set-function-length#readme"
"set-function-name","2.0.2","MIT","https://github.com/ljharb/set-function-name#readme"
"set-proto","1.0.0","MIT","https://github.com/ljharb/set-proto#readme"
"setimmediate","1.0.5","MIT","https://github.com/YuzuJS/setImmediate#readme"
"setprototypeof","1.2.0","ISC","https://github.com/wesleytodd/setprototypeof"
"shebang-command","1.2.0 / 2.0.0","MIT","https://github.com/kevva/shebang-command#readme"
"shebang-regex","1.0.0 / 3.0.0","MIT","https://github.com/sindresorhus/shebang-regex#readme"
"shell-quote","1.10.0","MIT","https://github.com/ljharb/shell-quote"
"side-channel","1.1.0 / 1.1.1","MIT","https://github.com/ljharb/side-channel#readme"
"side-channel-list","1.0.0 / 1.0.1","MIT","https://github.com/ljharb/side-channel-list#readme"
"side-channel-map","1.0.1","MIT","https://github.com/ljharb/side-channel-map#readme"
"side-channel-weakmap","1.0.2","MIT","https://github.com/ljharb/side-channel-weakmap#readme"
"signal-exit","3.0.7","ISC","https://github.com/tapjs/signal-exit"
"simple-concat","1.0.1","MIT","https://github.com/feross/simple-concat"
"simple-get","3.1.1","MIT","https://github.com/feross/simple-get"
"slash","3.0.0","MIT","https://github.com/sindresorhus/slash#readme"
"socket.io","4.8.1 / 4.8.3","MIT","https://github.com/socketio/socket.io/tree/main/packages/socket.io#readme"
"socket.io-adapter","2.5.6","MIT","https://github.com/socketio/socket.io/tree/main/packages/socket.io-adapter#readme"
"socket.io-client","4.8.3","MIT","https://github.com/socketio/socket.io/tree/main/packages/socket.io-client#readme"
"socket.io-parser","4.2.7","MIT","https://github.com/socketio/socket.io/tree/main/packages/socket.io-client#readme"
"source-map","0.6.1 / 0.7.4","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map-js","1.2.1","BSD-3-Clause","https://github.com/7rulnik/source-map-js"
"source-map-support","0.5.21","MIT","https://github.com/evanw/node-source-map-support#readme"
"space-separated-tokens","2.0.2","MIT","https://github.com/wooorm/space-separated-tokens#readme"
"spdx-correct","3.2.0","Apache-2.0","https://github.com/jslicense/spdx-correct.js#readme"
"spdx-exceptions","2.5.0","CC-BY-3.0","https://github.com/kemitchell/spdx-exceptions.json#readme"
"spdx-expression-parse","3.0.1","MIT","https://github.com/jslicense/spdx-expression-parse.js#readme"
"spdx-license-ids","3.0.23","CC0-1.0","https://github.com/jslicense/spdx-license-ids#readme"
"sprintf-js","1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js#readme"
"standard-as-callback","2.1.0","MIT","https://github.com/luin/asCallback#readme"
"statuses","2.0.2","MIT","https://github.com/jshttp/statuses#readme"
"stop-iteration-iterator","1.1.0","MIT","https://github.com/ljharb/stop-iteration-iterator#readme"
"streamsearch","1.1.0","MIT","https://github.com/mscdex/streamsearch#readme"
"string_decoder","1.1.1 / 1.3.0","MIT","https://github.com/nodejs/string_decoder"
"string-width","4.2.3","MIT","https://github.com/sindresorhus/string-width#readme"
"string.prototype.padend","3.1.6","MIT","https://github.com/es-shims/String.prototype.padEnd#readme"
"string.prototype.trim","1.2.10","MIT","https://github.com/es-shims/String.prototype.trim#readme"
"string.prototype.trimend","1.0.9","MIT","https://github.com/es-shims/String.prototype.trimEnd#readme"
"string.prototype.trimstart","1.0.8","MIT","https://github.com/es-shims/String.prototype.trimStart#readme"
"stringify-entities","4.0.4","MIT","https://github.com/wooorm/stringify-entities#readme"
"strip-ansi","6.0.1","MIT","https://github.com/chalk/strip-ansi#readme"
"strip-bom","3.0.0","MIT","https://github.com/sindresorhus/strip-bom#readme"
"strip-json-comments","3.1.1","MIT","https://github.com/sindresorhus/strip-json-comments#readme"
"strnum","2.4.2","MIT","https://github.com/NaturalIntelligence/strnum#readme"
"strtok3","10.3.5","MIT","https://github.com/Borewit/strtok3#readme"
"style-mod","4.1.3","MIT","https://github.com/marijnh/style-mod#readme"
"style-to-js","1.1.21","MIT","https://github.com/remarkablemark/style-to-js#readme"
"style-to-object","1.0.14","MIT","https://github.com/remarkablemark/style-to-object#readme"
"supports-color","5.5.0 / 7.2.0 / 8.1.1 / 10.2.2","MIT","https://github.com/chalk/supports-color#readme"
"supports-preserve-symlinks-flag","1.0.0","MIT","https://github.com/inspect-js/node-supports-preserve-symlinks-flag#readme"
"swagger-ui-dist","5.17.14","Apache-2.0","https://github.com/swagger-api/swagger-ui#readme"
"tailwindcss","4.1.18","MIT","https://tailwindcss.com"
"tapable","2.3.0 / 2.3.3","MIT","https://github.com/webpack/tapable"
"tar","7.5.22","BlueOak-1.0.0","https://github.com/isaacs/node-tar#readme"
"terser","5.51.2","BSD-2-Clause","https://terser.org"
"text-table","0.2.0","MIT","https://github.com/substack/text-table"
"thirty-two","1.0.2","Unknown","https://github.com/chrisumbel/thirty-two#readme"
"tiny-emitter","2.1.0","MIT","https://github.com/scottcorgan/tiny-emitter#readme"
"tiny-invariant","1.3.3","MIT","https://github.com/alexreardon/tiny-invariant#readme"
"tinyexec","1.0.2","MIT","https://github.com/tinylibs/tinyexec#readme"
"to-regex-range","5.0.1","MIT","https://github.com/micromatch/to-regex-range"
"toidentifier","1.0.1","MIT","https://github.com/component/toidentifier#readme"
"token-types","6.1.2","MIT","https://github.com/Borewit/token-types#readme"
"tr46","0.0.3","MIT","https://github.com/Sebmaster/tr46.js#readme"
"trim-lines","3.0.1","MIT","https://github.com/wooorm/trim-lines#readme"
"trough","2.2.0","MIT","https://github.com/wooorm/trough#readme"
"ts-api-utils","1.4.3","MIT","https://github.com/JoshuaKGoldberg/ts-api-utils#readme"
"tslib","2.8.1","0BSD","https://www.typescriptlang.org/"
"type-check","0.4.0","MIT","https://github.com/gkz/type-check"
"type-fest","0.20.2","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest#readme"
"type-is","1.6.18 / 2.1.0","MIT","https://github.com/jshttp/type-is#readme"
"typed-array-buffer","1.0.3","MIT","https://github.com/inspect-js/typed-array-buffer#readme"
"typed-array-byte-length","1.0.3","MIT","https://github.com/inspect-js/typed-array-byte-length#readme"
"typed-array-byte-offset","1.0.4","MIT","https://github.com/inspect-js/typed-array-byte-offset#readme"
"typed-array-length","1.0.8","MIT","https://github.com/inspect-js/typed-array-length#readme"
"typed-function","4.2.2","MIT","https://github.com/josdejong/typed-function"
"typedarray","0.0.6","MIT","https://github.com/substack/typedarray"
"typescript","5.9.3","Apache-2.0","https://www.typescriptlang.org/"
"uid","2.0.2","MIT","https://github.com/lukeed/uid#readme"
"uint8array-extras","1.5.0","MIT","https://github.com/sindresorhus/uint8array-extras#readme"
"unbox-primitive","1.1.0","MIT","https://github.com/ljharb/unbox-primitive#readme"
"underscore","1.13.8","MIT","https://underscorejs.org"
"undici-types","6.21.0","MIT","https://undici.nodejs.org"
"unified","11.0.5","MIT","https://unifiedjs.com"
"unist-util-find-after","5.0.0","MIT","https://github.com/syntax-tree/unist-util-find-after#readme"
"unist-util-is","6.0.1","MIT","https://github.com/syntax-tree/unist-util-is#readme"
"unist-util-position","5.0.0","MIT","https://github.com/syntax-tree/unist-util-position#readme"
"unist-util-position-from-estree","2.0.0","MIT","https://github.com/syntax-tree/unist-util-position-from-estree#readme"
"unist-util-remove-position","5.0.0","MIT","https://github.com/syntax-tree/unist-util-remove-position#readme"
"unist-util-stringify-position","4.0.0","MIT","https://github.com/syntax-tree/unist-util-stringify-position#readme"
"unist-util-visit","5.1.0","MIT","https://github.com/syntax-tree/unist-util-visit#readme"
"unist-util-visit-parents","6.0.2","MIT","https://github.com/syntax-tree/unist-util-visit-parents#readme"
"unpipe","1.0.0","MIT","https://github.com/stream-utils/unpipe#readme"
"update-browserslist-db","1.3.2","MIT","https://github.com/browserslist/update-db#readme"
"use-sync-external-store","1.6.0","MIT","https://github.com/facebook/react#readme"
"util-deprecate","1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"utils-merge","1.0.1","MIT","https://github.com/jaredhanson/utils-merge#readme"
"validate-npm-package-license","3.0.4","Apache-2.0","https://github.com/kemitchell/validate-npm-package-license.js#readme"
"vary","1.1.2","MIT","https://github.com/jshttp/vary#readme"
"vfile","6.0.3","MIT","https://github.com/vfile/vfile#readme"
"vfile-location","5.0.3","MIT","https://github.com/vfile/vfile-location#readme"
"vfile-message","4.0.3","MIT","https://github.com/vfile/vfile-message#readme"
"w3c-keyname","2.2.8","MIT","https://github.com/marijnh/w3c-keyname#readme"
"warning","4.0.3","MIT","https://github.com/BerkeleyTrue/warning"
"watchpack","2.5.2","MIT","https://github.com/webpack/watchpack"
"web-namespaces","2.0.1","MIT","https://github.com/wooorm/web-namespaces#readme"
"web-streams-polyfill","3.3.3","MIT","https://github.com/MattiasBuelens/web-streams-polyfill#readme"
"webeyetrack","0.0.2","MIT","https://redforestai.github.io/WebEyeTrack/"
"webidl-conversions","3.0.1","BSD-2-Clause","https://github.com/jsdom/webidl-conversions#readme"
"webpack","5.110.3","MIT","https://github.com/webpack/webpack"
"webpack-sources","3.5.1","MIT","https://github.com/webpack/webpack-sources#readme"
"whatwg-url","5.0.0","MIT","https://github.com/jsdom/whatwg-url#readme"
"which","1.3.1 / 2.0.2","ISC","https://github.com/isaacs/node-which#readme"
"which-boxed-primitive","1.1.1","MIT","https://github.com/inspect-js/which-boxed-primitive#readme"
"which-builtin-type","1.2.1","MIT","https://github.com/inspect-js/which-builtin-type#readme"
"which-collection","1.0.2","MIT","https://github.com/inspect-js/which-collection#readme"
"which-module","2.0.1","ISC","https://github.com/nexdrew/which-module#readme"
"which-typed-array","1.1.21","MIT","https://github.com/inspect-js/which-typed-array#readme"
"wide-align","1.1.5","ISC","https://github.com/iarna/wide-align#readme"
"word-wrap","1.2.5","MIT","https://github.com/jonschlinkert/word-wrap"
"worker-loader","3.0.8","MIT","https://github.com/webpack-contrib/worker-loader"
"wrap-ansi","6.2.0 / 7.0.0","MIT","https://github.com/chalk/wrap-ansi#readme"
"wrappy","1.0.2","ISC","https://github.com/npm/wrappy"
"ws","8.21.3","MIT","https://github.com/websockets/ws"
"xml-naming","0.3.0","MIT","https://github.com/NaturalIntelligence/xml-naming#readme"
"xmlbuilder","10.1.1","MIT","http://github.com/oozcitak/xmlbuilder-js"
"xmlhttprequest-ssl","2.1.2","MIT","https://github.com/mjwwit/node-XMLHttpRequest#readme"
"y18n","4.0.3 / 5.0.8","ISC","https://github.com/yargs/y18n"
"yallist","5.0.0","BlueOak-1.0.0","https://github.com/isaacs/yallist#readme"
"yargs","15.4.1 / 16.2.0","MIT","https://yargs.js.org/"
"yargs-parser","18.1.3 / 20.2.9","ISC","https://github.com/yargs/yargs-parser#readme"
"yocto-queue","0.1.0","MIT","https://github.com/sindresorhus/yocto-queue#readme"
"zod","3.25.76","MIT","https://zod.dev"
"zwitch","2.0.4","MIT","https://github.com/wooorm/zwitch#readme"
